tweet_ID	Annotation
522494304095567874	0
518493306548805632	0
540543974591979520	0
521853192947400704	0
539541083441856513	0
516876135721107457	0
519908853061001216	0
522607660407873537	0
540616767861960705	0
541987310791708672	1
540586693498515457	0
523782111875313665	1
519102221192282112	0
517009959952076801	0
526455871908229120	0
516896414211665920	0
525303925105500160	0
524440355933270016	0
516624391510056961	0
526671601819852801	0
539704402865831936	0
526768457941934081	1
516282568023367682	0
522797028108435456	0
517327106377023488	1
516145341188407297	0
540525302431367168	1
521677590751641600	1
520813868608528384	0
540107528622080000	0
523136345414594562	0
515810463628537857	0
516675568364838912	1
538573752590544896	0
516935989164781568	1
516896214605103105	0
527427402394501120	1
523117860714209280	1
516990676589088768	0
539779924375388160	1
520445801072701440	0
527875744522059776	1
542064285099520001	1
519370739808735232	1
522437382067748864	0
517497912197013504	0
539583241846784000	0
542277545719529472	1
539614047461990400	0
539555056027451392	0
522221510757715969	1
527052224057180160	0
541307108256673792	1
517310913485885441	1
526663854764212224	0
517130094347698177	1
537789894488113152	1
520910273192808449	0
542286411148570624	0
522003235922792448	0
542194299325415424	1
519445846728142848	1
526568351737192448	0
522977628701999104	0
525470322611724288	1
515831171796987905	1
528095502894891008	1
540677157677449216	0
522963147523887104	0
540837041970626560	0
539901344736641024	0
516673558777712640	0
541784595260538880	1
524786166826930176	0
519226014900432896	0
528267778223251456	0
525632178630430720	0
526916438511353857	0
521172044818681856	1
518431071869095936	1
540530115932090368	0
518806407450095616	0
526495834956103681	0
539937790452977665	1
527635384574803968	0
539479398840537089	1
516376304594456576	0
525830311129522176	0
517515807593857024	0
528430199420248064	1
541195941492326400	0
526210354771406849	1
525080017085431809	0
527738621152227328	1
526529420157149185	1
516988395969839104	1
542108072110354432	1
542157407284375553	1
520815277588492288	0
539653024718000128	0
522864323786330112	1
522805481367404544	0
520290035942178816	1
518885577031442434	0
540427419497553921	1
522023130844655616	0
540525251726426112	1
515801569997365248	1
519422590448717824	0
541166167176384512	1
516627153232740354	0
540603112764239874	0
527691190750437376	1
519533604771082240	1
515770286646755329	0
516980159153307648	0
539422318645112832	1
516366271597002752	1
539519417634131968	1
522760054861492224	0
542221377009643520	0
516366421740097536	0
522293932776890368	0
542372944089870336	1
541949359441444865	0
526036183860912128	0
523881214651146240	0
539857559792783360	0
518471773801971712	1
519288222346534913	1
522050471343951876	0
524043752248451072	1
517265573487845376	0
526776639263608832	1
517190553528963072	1
541826592805494784	1
518514701651554304	0
525101675804364800	1
516694011994599424	1
518898235176665088	0
516351424041476097	0
523102476778889216	1
538042328347197440	0
524479486507487232	0
522516985335529472	1
539562280938405888	0
523936190865866752	0
520434510752907264	0
539210411967774720	0
526523713895038978	0
524965315571355648	0
517885268079443969	0
520302503322460160	0
518651038690451457	1
540866790486994944	0
525919705580580864	0
521903668325412864	0
520603341827485696	0
539049704261451779	1
525947061758218240	0
526037752559972352	1
527289235309871105	0
541871315184279553	0
539439977588072448	0
539276566963179521	1
522352731697446912	0
541131441090736128	0
516276859453976579	0
524031569980575744	0
516265345938513920	0
515992105593094144	1
540601897363996672	1
541803784285204480	0
540772207077916672	0
540538567437848576	0
517561628582486016	0
519560482806456320	0
537455949930168320	0
527591127525130240	1
517086174058651648	1
526650225654390784	0
541712553685307392	1
541539145701543936	0
523890825277632513	0
522871739198345216	1
522271008846131200	0
526129637999788032	0
517320812400222208	1
527699408679612416	1
539823640356061184	0
518273561304530944	0
524778132759658496	1
517807676097847296	1
528496682779287553	0
524548823923060737	1
519306936987439104	1
538159054397644800	0
521773127265579008	0
525306584852082688	0
526586796520787968	1
516429589338263552	1
527258310047981568	1
518548168301367296	1
537891749180735489	0
542769304463491074	1
516989923446906880	0
538070254996692992	1
539127069037178880	0
518545035432718336	0
519418587074035712	1
521493894266355713	0
527751577822441472	0
524216274323140608	0
542203831283888128	0
516636273239674880	0
540524071155675136	0
524246005446103040	0
516554318779277313	1
521719415617126400	0
522065049448226817	1
519753053923069952	1
519326527830233089	1
520690935487676416	1
520973388207378432	1
540772457058430976	0
539245332832739329	0
542284170177691648	0
519550500086095874	0
515701195399499777	0
516317155382800384	0
520008758437871617	1
541022116079239169	1
541646376904704000	0
524687754068647937	0
518493345371262976	0
518987345962356737	0
519065116294537216	1
524844378485821440	0
516996276089798656	0
539712276455256064	1
526103078702153729	0
541965587317280768	0
540619531186868224	0
517451015843356673	0
518307711961038848	0
521795854878138369	0
541111452304539648	1
519955568816308224	0
539166930590900224	0
540941249428357121	0
527615849880760320	0
516045344959115265	0
517131200532471808	1
541745409837006848	0
524172631311155200	1
539614825757028352	1
525301494246297601	0
518910131241627648	0
525340182791614465	1
524963917395922944	0
539665624868196352	0
523860035827662849	0
520631175703179264	1
541552976788475906	1
516318295881183232	0
540528632804802560	1
527259310674698240	1
539551411545989120	0
540760004068786176	0
522915030124470272	1
539189638574112768	1
517382701079617536	1
521839613993037826	0
521319993611649024	0
542631964973346816	0
522893135999803392	0
542260482573627394	0
523757533534490625	0
520297515552608257	1
539879089369522176	0
525469322307985408	0
523381715856027648	0
527443651103064064	0
515590438305423360	1
540562318824701952	0
539518866771431424	0
516307669825880066	1
539606441993068546	0
517420317585981440	1
521714534625861632	0
537621584375468032	0
522094622705606656	1
521143756678909952	0
541819614519648257	1
541608151758680064	0
538888660460916736	1
540400420599128064	1
540177602166525952	1
522398289678069760	1
540589974827986944	0
518795499168878592	0
518394794260058112	1
541694205177765888	0
516970494872911872	0
542079130460626944	1
515952061339688960	0
523402784931328000	0
538701360410402816	0
520480481335193601	0
527664085349830659	0
539544956546056193	0
538216487673032704	0
542051138942803968	1
525482960724983808	0
520403915024900096	0
525796208363991040	0
542043381162336257	0
541866188931080192	0
522721759326638081	0
540581744815403008	1
537445812000002048	1
521811453570199552	0
528502966580682752	0
518100985265524736	0
540717939289489408	1
540702349027966976	0
517787236503269376	0
516386375806242816	1
522111836435390464	1
522492938018762752	0
526946367956992000	0
521828530167238657	0
521690509010804736	1
526111434896572416	1
516648276423360512	1
522840783771021312	0
520216158327156737	0
518496927860944896	1
516674045505728512	0
516337954953121792	0
515976420330590209	0
539503858285023232	1
539206806665314304	1
515826841878147072	0
539967856562421760	1
540535367594958848	0
523245373821689856	0
527273764703072256	1
521557150590861312	1
539294106821087232	0
537784345356804096	0
541219048088821760	0
516709739476946944	0
538630629466718209	0
537712219895496704	0
526194962191224832	0
522279627545669632	0
540793535155666944	1
542319308920328195	1
540058003039600640	1
528032817457135618	1
540851252297338881	0
520829524146020353	0
522563854853627904	1
540938884180623360	0
539549375072980992	0
525467840724611072	1
541353750104133632	0
521002915721650176	0
541818998900674560	1
523188652701409280	1
525902199424311296	1
524479805602140162	0
540580346266284032	0
537701739814584321	0
517680068550987776	0
527595431690506240	1
539786374594174977	0
519850098340417537	0
540547569848692736	0
524489099919785984	1
521694734247419904	0
539228908055302145	1
524378115901227008	0
542297678768771072	0
522538070571503616	1
520893419535609856	1
539332561500377088	1
523493244270030848	0
527652275528155136	1
519887114046287873	1
520786698322862080	0
541421481612156928	0
517808371043278848	0
524547775698968576	0
539816885228171265	0
521784254561529856	0
525534460130103296	0
516644651642933249	1
528269452836499456	0
525167327600721920	0
522559958815375360	1
519494395318382592	0
516631391589507073	0
521830273168969728	1
522176396500942848	0
542114316246601728	1
516588704828510208	0
516917502522060800	0
528029957721563137	0
518349909821362176	0
526241924156764161	1
517075512733470720	0
542206680482983936	1
522140656333246465	0
519695538648649728	0
516318559631589376	1
523717344879984640	0
541979527082045443	0
541200458321522688	0
517157825207087104	0
521477738059034625	0
525163953027313664	0
540527099946496000	0
523248768297467904	0
542082817824272385	0
524483576289820672	0
540930940894461952	1
515997147779833857	0
519057413761036289	1
522543878293827584	0
521107715629006850	0
538373737016352769	1
541750208817008640	1
524714637162721281	1
517723193726226432	0
526842959099363328	1
542112962807218176	1
517115011865387008	1
540748680329199616	0
521772968016617473	0
524389230319906816	0
518777711775744000	0
522061410285531136	1
518748145430192128	0
527605274216267776	1
519727141391323136	0
521835831720685568	0
541309335704305665	1
538599876305891328	1
519403975469060096	0
521040842044502017	1
542629683171303424	0
540527779553738754	0
541693151392448512	1
520382297724702720	0
540390744545320960	1
517868901988704256	1
539177639563763712	1
523926279855546368	0
541762663446233088	0
527269687869333504	0
518405078211133440	1
522907715837116416	0
542017457863401473	0
540699502383214592	0
519148755929817089	1
527051072817610752	0
538505885623255040	0
539044121063993344	0
525135994157142017	0
527200372159692801	1
524091959997382656	1
520043772768686080	0
516733653427056641	1
523607980986867712	0
517684781606518786	0
539904066403717120	0
542029744020422656	0
542727336064348160	0
525999712286285824	1
522835027772444674	1
524126473498529793	0
522859885072232448	1
526091501927796736	0
520199814705717248	0
542114932473733121	1
541396539344572416	0
527663844005396480	1
540552772136235008	0
527181016700846082	1
528397685473431553	1
527930031600070657	0
540633631262535680	1
528303104870346752	0
542162415425560577	0
524475098649350144	1
515936732974706688	1
521593492699504640	0
527925613840330754	1
538913104323964929	0
521873053480153088	1
520467565404241920	0
538593200123150336	1
542609938661785600	1
540918762552426497	0
526413493009145856	1
518493322730434560	0
528189532550598656	0
517420988875948033	1
525183901200048130	0
541631376684879872	0
517981938968051712	0
526464219001421824	0
540607416069390336	0
518798265194930176	1
524359849958998017	0
517838802417487872	1
517161995767128065	0
519913710123376641	1
538168800601206784	1
525355419502665728	0
520899022601871362	0
519185144000024578	0
540969074658791425	0
516356566186864640	1
526576132854792194	0
518045448767295488	1
526156601925726208	1
524051172723027968	1
525152206568554496	0
522523406777196546	0
541360285022314496	1
523561068753592320	1
519904979684171776	0
540594203324334081	0
518887453751799808	1
519809774670864384	1
540537733727682560	0
540154935451869184	0
522201170992173056	0
518965518645338112	0
539299614172520450	1
523738839748472832	1
524439384716619776	1
542014708275249152	0
517053793783934976	0
517141766332768256	0
519170706391986176	1
520215950990520320	1
521425374207823872	0
540557214713675776	0
516666079159283712	1
519237315089432576	0
526089830753906689	1
542788998910214144	0
515986192613924865	1
521854767627501568	0
520568005907218432	0
518945971565514752	0
519664922351788033	0
522891161652826112	1
540548798830084096	0
539009954490105856	0
521847387015634944	1
541787869614858240	1
542793228614127617	0
540449528751480832	1
517527617277542400	0
525693496032636930	1
539464596210212864	0
520154963218292737	0
526308187960770560	0
524557852846080001	1
526821045920358400	0
542746253466296320	1
542379468652691456	0
520653344617279488	0
539255550098145281	0
519237367618875394	1
541076593838682112	0
517204055534227456	0
540691743948414976	0
517728339281604608	0
542353912205164544	1
519356066732453888	0
521779949288448001	1
517874440240381955	1
540550396574711809	1
516690070368047105	1
526894902068510721	0
539557330292314112	0
526181595175067651	0
522944363979366400	0
538375227512991744	0
540632771266629632	0
517426377977765889	0
521510476459835392	0
542765169668288512	1
520036515851042816	1
517512311268204544	1
526256688232284160	0
519228819522457601	1
526185809817653248	1
526475805317431297	0
541981503388147712	1
519285773393461248	1
519878926387396608	1
518243449154568194	1
539589041906130945	0
517121642808766464	0
524071307890425856	1
516953081091985408	0
541490103353630720	0
519105423136534528	0
537978844901175296	0
541743667942129664	0
538728030932574208	0
520059472463794176	0
526874586852638720	0
517727561376612352	0
542310055853686784	1
516979764473524224	1
520322630386061312	0
523703189439520768	0
537855302092087296	0
521947470364827648	1
540684015502905345	0
522578567864279040	0
517148275242446848	1
539824882284900352	0
517475813554663425	0
539243641496424448	1
517613236108025856	1
525347904547221505	1
526559210029330433	1
540537879735189505	0
516749738457444353	1
524326689757597697	1
521866348234682368	0
539989962528018433	0
516714448623374336	0
522765606882668544	1
517378915024011264	0
519796455645523968	0
540525406341058560	1
519607885454528513	0
538865194731307008	1
538048595107127297	0
517116072307466242	0
524463084560084992	0
517644675621355520	1
520237170947555328	0
542689468587974656	0
518913801307967488	0
515971705106599936	1
541430450154397696	0
517513316575350784	1
539581242598248449	0
517302125026873346	1
521854690351648768	1
521733398680059904	1
539406416448995329	0
525349398453444608	0
539560670573133824	0
539661066218012672	1
519565619809628160	1
521481534612590593	0
525453027642470401	0
517973085882839042	1
522198415103770624	0
539559687532707840	0
526371098644844544	0
525382931624505344	1
540567878026944512	0
523983049269452800	0
541498973865799680	0
526043267444772865	0
517322594677456896	0
522574298477633536	0
541971697784881152	0
519512121290141698	0
520508078660534272	0
517491809287942144	1
520571861605052416	1
527408909792059392	1
542774644961718272	0
516894110880251904	0
516406727013834753	1
516435018860998657	1
520009217491865600	0
517340251010777090	0
540534466675240960	0
518046291876921344	1
524912466116227072	0
521151556990042113	0
528108095374106624	1
541705918376062976	1
522185108229746689	0
521911892936503296	0
524026689819381761	0
527832213245554689	0
525172098546008064	0
515624684587479040	1
540535374997901313	0
540754124946808832	0
540166227469926400	0
527152172472213505	0
523647557105221634	1
541848375424196608	1
542329462441136128	0
541985959307665408	0
528092464909791234	0
540898454688780289	1
527848327006924800	1
522965929014353920	0
541352060932091905	1
517957752757694464	1
515968606963007488	1
526103764814815232	0
524872843985948673	1
520638999770431489	1
520391401788284928	1
539950872323948544	1
519668261340708865	1
542025873097248769	0
526895661266898945	0
540073134872100864	0
519713907179393024	1
539291476258091008	1
524966928226340865	0
540533691173593088	0
542022768234364929	0
522734329739227137	0
524300703917821953	1
540996915010097152	1
524498837747302400	0
517551850816802816	1
525801893331603456	1
538357752364802048	0
515589685083512832	1
527139088101408771	1
522310284925362176	0
527946837513502720	1
526802663451537408	0
522766186581209089	0
517148018769145857	0
539619806555951106	0
526794189116563456	0
540921270742032384	1
522631932707078144	1
541793281945141249	0
520041220257882112	0
525113930654707712	0
542584981940215810	0
517021476198031361	1
526558528106795008	0
525507587748667392	0
526955390513471490	0
520768393465856000	0
520563168175603713	1
526648558729302016	1
518474930086612992	0
541014929830993920	1
542053989328515072	0
541358410735030272	0
526912488777211904	0
522598659956178944	1
519129386789126145	1
538057795887570944	1
541379736866684928	1
528337774450311168	0
540650446470131714	0
519624456201715714	0
519270568919838720	0
525330997811093504	0
539729205949652994	0
519228309096628224	0
522787181258354688	0
540011127204093953	0
522658107504463872	1
517758251199660032	0
527955565293498368	0
516790824726962176	0
542107172692561920	1
517408625602879488	1
527083838489784320	1
516214478565048320	1
516872272997408769	0
518960100283645953	0
539667873166540800	1
540119775767035906	0
538140857640046592	0
520447417510940672	1
527320302167269377	1
541741552767619073	0
525329949100879872	1
538129320766885889	0
518594831015485441	1
521427419811434496	0
522556742031257600	0
516689698270740480	1
520408410429607936	1
537904311234478080	1
521597103395844096	0
526612972698091520	0
525085998578147329	1
540531998591176704	0
525256057157722112	1
539381123516993536	1
516795724299001856	0
537666652880400384	1
516626704463585280	0
542214879487086592	1
539512262734536704	0
525576404235472896	1
540526551486693376	0
519305059616948224	1
519637243464388610	1
523816112140451840	1
527639382321557505	0
516958807931371520	0
521861829556207616	0
539810459705425920	1
521985385032056833	1
516661935929327618	0
540534617347223552	0
542136925520273408	1
539161588293722112	0
524416208406196225	1
521920796952784896	0
525872776700125184	1
541666647426088960	0
520187359963672576	1
517312854081695744	0
520016485239250944	0
525196132562255872	0
524442246670995456	1
518716592926904320	0
522728550060032000	0
539855956759576576	0
541486875626594304	0
518574310236377089	0
522070301157650432	0
541737715176603648	1
523293234794360833	0
517757890170744832	0
539851436226392064	0
539795217181065216	1
540868818483290112	0
537610972748578817	0
524085164344115200	0
516992109744619520	1
538274493316485120	1
516380375648858112	0
517315608627920896	1
522690188284141570	0
518053984884772867	1
517397532331499520	0
526151391321276417	0
517823043427921920	1
524644512488894464	1
542203166004363265	0
520452300859768834	1
523224633948905472	0
524213359458406401	0
540000516420681729	0
522120828587347968	1
523614300297232385	0
515710674832732160	0
541807756576309248	1
521772871149170689	1
516283566100348928	1
522084737935220736	1
527272758812889089	1
520590512370483201	0
542711763385737216	1
517652898755248129	0
520218963108573184	0
519339935174639616	1
521880083158798336	1
522847232203059200	0
525313608172208128	0
520370512111759360	0
522850960516059137	1
542675499496255488	1
521452113071988736	0
515633812114378752	0
517392377619968000	0
525476160441184256	0
540548598388502528	1
542590562851778560	1
515607480962146304	0
521485330000515072	0
542344189913333760	1
524791618508193792	0
540781611227553792	0
542010418990813184	0
521275356796698625	0
522920411781025792	0
539301862542168064	0
538143612861972480	0
538369371211849729	1
539886093743960064	0
538055282912673792	1
523673327085166592	1
523571812420960256	1
540096872678182912	1
522517307126722560	0
527882554582781952	0
516958791221272578	0
539992463037849601	0
517389992654422016	0
524604086012739584	1
526726893387919361	1
540698934679977984	1
521034039512539137	1
525384812895666179	1
538400335153623040	1
540582511433502721	0
525009519378989057	1
542109527324119040	0
540739072806109184	1
519490966378795008	0
526974957843394560	0
522172723796406272	1
539545620621438976	0
541677996856602626	1
528141556314677249	0
515839076696469504	0
541714130882019328	1
524685469846880258	1
516754196495081472	1
518241219542274048	1
539031351685816321	1
521456344210341888	1
526906711798743040	1
526469003532042240	0
516608855347044353	1
522607918324391937	1
521140494974599168	1
523452838232346624	0
522119827251806208	0
538745259602509824	0
519462097504468992	1
539966771588263936	0
516261918253002752	0
541616549736747008	0
541896854946840578	1
542752446624182272	0
540499687908712448	1
540376437245493249	1
522428881585053696	1
540537273725771776	0
525315118394245120	1
526091655120568321	0
515943292253794304	0
540889862757707776	1
541426268043235328	1
518853977778434048	0
520787109746323456	1
523962874394607616	0
540874693197058048	1
539289122087911425	0
527127143059554304	0
516688537324748800	1
527302498290126848	0
519481550883143680	1
517051664025391105	0
540571089940643840	1
542204485335277568	1
517692714142662657	0
518143884036026370	0
524341084873568258	1
542345183699169280	0
540164753185046528	0
515841501956685825	1
516445536770330624	1
519311653133750273	0
539584077377335296	0
527170846012751873	1
517955406564704257	1
524525770606407680	0
538775842403651584	1
520235076081442816	0
539029865811689472	0
519112312486387713	0
522426308299857920	1
523968471450001408	0
540608161687044097	1
526299224200056832	0
516867724983562240	0
517684943858987008	0
517888962149371904	1
540528388952555520	0
541631344824954883	0
540681677857501184	0
517401473429540864	0
539572996835651584	0
515653212972400640	0
528451022440906752	1
524780256604200960	0
520287589018771456	1
524761582493237248	0
518982219017510912	1
524499173266448384	1
527171729919967232	0
519196681947340800	0
542793597956141056	0
527799056467513344	0
526890777067409408	1
538922339824857088	1
527072687789580290	0
522587134717624320	0
527583724637286400	0
528018295081816066	0
539310079758319616	1
539219078091927553	1
519636334839746561	0
528408039007600640	0
540738030462832640	0
517050372553060352	0
527642567207583744	1
527267164295004161	1
540755526850584576	0
516277994273652736	0
521514389191401472	0
540534471595163649	1
519287935502651392	0
524224624465559552	0
525165184869228544	0
541464435387531265	0
525281856636612608	0
525669580753342464	0
516772881338863616	0
520662250026438657	0
524477379465330688	0
520789655135207424	0
542774695171743744	0
523723054518923264	0
539560184298094592	0
516700621815046144	0
522185556957347840	0
540635451468828672	0
524984112315392000	0
522228356217974784	1
516075240443899904	0
526362247342223363	0
524613024892866560	0
517200885370613760	1
522819316975403008	0
542365623876349952	1
541888911358705664	0
516575947496357889	0
517700990850834432	1
541122104876609537	0
517038471941455872	1
541438752623972353	0
527846087877742592	1
540390185779740672	0
524931918358671360	1
523137669698555904	0
540526869926670336	0
526315523470917632	0
516801290278830081	1
517741735909130241	0
522902325766410240	0
539981870977777664	1
522526911571177472	0
526942562527879169	0
526643749594890240	1
542373213599068160	0
539262270761889793	0
542225762930012162	0
528029772303982594	1
520816889065668608	0
518231634261606401	0
539200969972543488	0
540525826887127040	0
527870465050963968	0
539813500219322368	1
542620415755956224	0
524078694042963969	1
516038725256888320	0
522925144847949824	1
541882895808229376	1
517743064497274881	1
538177717586644992	0
525067735722901506	0
537950250959269888	0
540827471651045376	1
520951990747410433	1
527076891543732224	0
519270624913403904	1
540397584628846592	1
516651510768627712	0
539126055567888384	1
537800911637053441	1
539204803499290625	0
539841589426679809	0
541348056709332993	0
520630978818342912	0
517402683146510337	0
526565788380299264	0
516187648109838336	1
517014229606756353	0
521687212019421185	0
516876027973218304	0
537530153426223104	1
521481448813899776	0
522093892465074176	1
522535905542680576	1
539477196038217728	0
526599772967546880	0
539105927501479936	0
519682954042175489	0
520555080672505856	0
521327573000015873	1
540993516324024321	0
523904143719940096	0
517567856729276416	0
517850443222097922	1
521097641502183424	0
541829459297316865	1
519641043210215424	1
542764197361119233	1
516425189329231875	1
516311662199316480	1
540571087286054913	0
540596797509349376	0
540562003048529920	1
540023055121412097	0
525606883483475968	1
524235317344497664	1
539133141823135745	0
537445210947452928	0
528052245410369536	0
527189552361115648	1
539980465059282945	1
525849164576354304	0
527099945233707008	0
526820901539823616	0
516389733233348609	0
516863059126534147	0
517584780825997312	0
540333258299670529	0
526127756988264449	0
525326021877583872	0
525737118044532736	0
517367367933124608	1
524722403872501761	0
518475487212220417	1
521587303253176320	0
520605112838795265	0
540538503265013760	0
541925913210810368	0
523884833366605824	0
523246882387394560	1
520772598754725888	0
539554932408721408	1
515984243630280705	0
516372716014686208	0
516283524702146562	0
525805155674238977	0
540609631471828994	0
525528874482823170	1
519122826465673216	1
539547263874244608	0
516889246888517632	0
522249282196221954	1
527711845747277824	0
515792023862120448	1
538739604397260800	1
520322035214323712	0
517776268105105408	0
520991668045357056	0
525290485561438208	1
523928105661251584	0
522423601949982720	0
516822800037072896	1
519181992521654272	0
540934209607442432	0
541664587989680128	0
519726451071795202	0
522834541526798336	0
539572737816412161	1
540561277870157824	1
541655898029297664	1
526992179474862080	1
519406796088152064	0
525058857706721280	1
519733566758854656	0
516086228450828288	0
527150535200493568	0
542791913745940481	1
519546814559580160	0
517873199946547200	1
522007900420866048	0
521676506779901952	1
541785099961114624	1
539227166534557696	1
541461338577727488	1
524289586340458498	0
526264911525994497	0
541972488578535427	0
527599194979454976	0
540561317338558464	0
541150745182339072	0
539945194896896000	0
524451852343980032	0
538049674905923584	0
540583479382405120	0
516784779573092353	1
540701244122087426	0
516275969972523008	1
521415212058955776	0
517634019979452416	1
524865243478904833	0
539979408069914625	0
523720414015782912	0
540680619382956033	0
521011948205641728	0
525578456700960769	0
542687962686050305	0
519181789647372288	0
515669930424143873	1
520937293054365696	1
524635195224645632	0
540537792041058305	0
541219355137044481	0
516578552180125696	0
540004731742334978	0
540009776738877440	1
525630547385929729	0
540559259617230848	0
540709205351477249	0
526001185992757248	1
524537285946404864	1
519211980650213376	1
518963254458998785	1
540033949192704001	0
540596415408644096	0
525776482241495040	0
519629182100197376	0
539552182702313472	0
524728438180302848	0
525312160323629056	0
516112601521340416	0
539278717521256449	1
521692890116808704	1
524235644013666304	1
538120367383265280	0
538509183587344384	1
540610246700728322	0
517178804675297281	1
518969242147119104	1
520043096542052352	0
520308948457754624	0
515710247139557378	1
540906263438454784	0
524695552081268736	0
521638851048374272	0
539340701985562624	0
520553622149414912	1
522516298883149824	1
526134683831394304	0
542015894558212096	1
540001216776790017	1
522832957627580416	0
541664893489795072	1
542715637798158336	0
537463818784239616	1
516438520467316736	1
516697467014766594	1
540648666696908800	0
526892543057752064	0
537755126493368320	1
515691885047054337	0
522542898026655744	0
537716433799487489	1
540015457869115392	1
518826109090430976	0
526803715635023872	0
517135442974867457	0
520327971605712896	1
523514910970347521	0
519499550722387968	1
539312127631056898	0
518090865537871872	0
540333606452101120	0
519905262249848832	0
539614595938537473	1
517300126113865728	0
526066229660766208	0
517055686841102338	0
524581501610885120	1
525513971655139328	1
516733956876947456	0
521811597271257089	0
527893125579407361	0
523395414981349376	0
517871111183159296	0
542152652910788608	1
526077228841709569	1
525535431035592704	1
516126848879570946	1
522020432875356160	0
522400946412728320	0
516216176662548480	1
527832761927614464	0
542152697601085441	0
516463304483422209	0
515674234249830400	1
519236865661366272	1
540797246972133376	1
521784924878024704	0
522081491413528578	0
540529051816194048	0
541787454693339136	1
541839234064465920	1
516913057457385472	0
541078643829907456	0
517670729202941952	0
540495717924495361	0
542765384521109504	0
519533966131339264	0
538972372175290370	0
526369059701805057	0
537823493317218305	1
520459657530204160	0
523591240202616833	1
538714303168126977	1
541144281235619840	0
516889237291933696	0
522535606468222976	1
517601971310579712	0
541826389792395264	0
518210855490842624	0
517424520379256833	1
539441902685540352	0
540702589885898752	0
526493472904478720	1
520780279796224000	0
519555133517361152	1
527177815712862208	0
520380322286817281	1
524269033172893696	0
540950270960607233	0
523724557593481216	1
518601768771792898	0
524148099691053056	1
542802611406397440	1
524813018115223552	1
542321012151709696	0
540778208602648576	0
541969529648480256	0
525361675642621952	0
522891495540785152	1
524366273019674624	0
523659496284250112	1
521691713262616578	0
516777578171211777	1
526091861333524481	0
518504703148429312	1
542336107271053312	1
520413414603358208	0
538077952597299200	1
540034068868784129	1
524599131067928577	0
541644220197773314	0
542150664206696448	1
527186822107901952	1
540177142773194752	0
525655329368203264	1
526105074712322048	0
524306788703666177	1
539924201834958848	0
518103854983151616	1
542374693391446017	1
518895761593880578	0
520017431805587456	1
517345913371492353	1
516943251518287872	0
516407617884004353	1
540931769084960768	0
538172582810644480	1
520336154563198978	0
540530459503910912	0
539181966256402432	0
541808255715250177	1
521810970239586304	1
540611721560600576	0
520658288359141376	0
520428234790690816	0
516690109148958720	0
542026527308009472	1
541663855403745280	0
517781477594251265	1
541631351695224832	0
540548676985552896	0
539651307641266176	1
540999695288782848	1
539867239399579648	1
540370092060860416	0
540166883237191680	1
539455977226248192	1
538082452594368512	1
520531126549741568	0
538055570142412800	1
518894879666360320	1
542333088941219841	1
522003586163568642	1
540529812176371712	0
539130771101863936	1
539573427586486272	0
517563157385318400	0
515890919917510656	0
540425076282499073	0
517072334969376768	0
526945102187737088	0
518300294313033728	0
520370255135129601	1
519384073790164992	1
520466598881021953	0
538337360636030976	1
522447710562304001	1
538937102323302401	0
542098586964865024	0
521566050123808768	0
515971314851774464	1
539290343213375488	1
542784965898145792	1
516632120962203648	0
539630425304350721	0
538582912560406528	0
522962537483358209	0
521587899067019264	1
517857526466215936	0
523181887003430913	0
520592014241705984	1
521634263373197312	0
521685365149949952	0
517326187102998528	0
517031581085483008	1
540684397591404544	0
523044320635408384	0
516316923068686336	0
526261974795972608	0
523547853457981442	0
520573029743886336	0
523171715288141824	0
542801582841012224	0
524215095987929088	0
516643573467713537	1
524416476741390336	1
521878446784663553	1
540540713348648960	0
541630329941803009	1
521484543266938880	0
520563179919663104	1
541774113602146306	0
539630212523114497	1
542012814060036097	0
540418689124691968	0
516168215668350977	0
516411740075352065	0
525508605626576896	0
519406976980094976	0
525389064909127681	0
521169516332457984	1
519117463758200832	0
540548063245246464	0
518206627414310912	0
540910228858880000	0
524953232448057344	1
516027756019064833	0
519431513830473728	0
526934203196530688	0
537711507476205568	1
522267841110634496	1
523217352540700672	0
518921140090437633	1
518493306733330433	0
525579881191456769	0
541472758904135680	0
542599909837242368	0
542382985811484672	0
524203142616207361	1
539586309669416961	1
515682154764697602	0
541324212275666945	0
539143859981549569	1
541782182843650048	1
520440444891963392	1
538512369169989634	1
542363845176885248	0
524795477242703872	1
540534905558818816	0
515891634954072064	0
525485724792270848	1
525148134431670273	0
515651691832934401	0
527718532084432896	0
517361202574655489	0
542771570075136000	1
539196091984797696	0
523934674994077698	0
541906472633110528	0
526823842652487680	0
519679356042371072	1
522094169943465985	1
538370853835001856	0
519100703797968896	0
516225896298991616	0
516891523297067008	1
526074127502024706	0
526530712124399616	0
541829734381133824	0
516271535594938368	1
540495379964649472	0
518623376600875009	0
542698524790767617	1
518401841986424832	1
523207831613616128	1
523356798292881408	0
542014823987695617	1
539611886774665216	0
521696953693118464	0
524728324841435137	1
520594602995515392	1
525469316871778305	1
520206949074620416	1
517564402917076993	0
523937493738323968	1
527391666827571200	0
525741573745934336	0
516094345209184256	0
540549703839277056	0
524782151267782657	1
527659504973148163	0
542141008851791872	0
517342167610568704	0
540019309683425280	0
525200747466854400	0
524529769065750529	1
541874308859961344	1
517867481525157888	0
518803605214994432	1
522799972123570176	1
515728480752128000	1
539365666248458240	0
525671836441251840	0
520195542790701056	1
539873841355694080	0
